date,lat,lon,co
07/02/2018 14:23:57,19.3309,-99.18916667,1.315
07/02/2018 14:23:58,19.3309,-99.18918333,1.299
07/02/2018 14:23:59,19.33091667,-99.18918333,1.284
07/02/2018 14:24:00,19.33091667,-99.18918333,1.268
07/02/2018 14:24:01,19.33093333,-99.18918333,1.253
07/02/2018 14:24:02,19.33095,-99.18918333,1.237
07/02/2018 14:24:03,19.33096667,-99.18918333,1.222
07/02/2018 14:24:04,19.33096667,-99.18918333,1.206
07/02/2018 14:24:05,19.33098333,-99.1892,1.191
07/02/2018 14:24:06,19.33098333,-99.1892,1.175
07/02/2018 14:24:07,19.331,-99.1892,1.160
07/02/2018 14:24:08,19.33101667,-99.1892,1.144
07/02/2018 14:24:09,19.33101667,-99.1892,1.129
07/02/2018 14:24:10,19.33103333,-99.1892,1.129
07/02/2018 14:24:11,19.33103333,-99.1892,1.129
07/02/2018 14:24:12,19.33105,-99.1892,1.129
07/02/2018 14:24:13,19.33106667,-99.1892,1.129
07/02/2018 14:24:14,19.33106667,-99.1892,1.129
07/02/2018 14:24:15,19.33108333,-99.1892,1.129
07/02/2018 14:24:16,19.33108333,-99.1892,1.129
07/02/2018 14:24:17,19.3311,-99.1892,1.129
07/02/2018 14:24:18,19.33111667,-99.1892,1.129
07/02/2018 14:24:19,19.33111667,-99.1892,1.129
07/02/2018 14:24:20,19.33113333,-99.1892,1.129
07/02/2018 14:24:21,19.33115,-99.1892,1.129
07/02/2018 14:24:22,19.33115,-99.1892,1.129
07/02/2018 14:24:23,19.33116667,-99.1892,1.129
07/02/2018 14:24:24,19.33118333,-99.1892,1.129
07/02/2018 14:24:25,19.33118333,-99.1892,1.129
07/02/2018 14:24:26,19.3312,-99.1892,1.129
07/02/2018 14:24:27,19.33121667,-99.1892,1.129
07/02/2018 14:24:28,19.33121667,-99.18921667,1.129
07/02/2018 14:24:29,19.33123333,-99.18921667,1.129
07/02/2018 14:24:30,19.33123333,-99.18921667,1.129
07/02/2018 14:24:31,19.33125,-99.18921667,1.129
07/02/2018 14:24:32,19.33126667,-99.18921667,1.129
07/02/2018 14:24:33,19.33126667,-99.18921667,1.129
07/02/2018 14:24:34,19.33128333,-99.18921667,1.129
07/02/2018 14:24:35,19.3313,-99.18921667,1.129
07/02/2018 14:24:36,19.3313,-99.18921667,1.129
07/02/2018 14:24:37,19.33131667,-99.18921667,1.129
